,Products,depths,Solved
459,OCC(F)(F)COc1ccccc1I,11.0,False
2407,Cc1ccc(Cl)cc1Cl,1.0,True
461,CC(C)Oc1ccccc1COc1ccccc1Br,1.0,True
463,FC(F)(F)c1ccncc1I,11.0,False
464,COc1cc(-c2ccccc2Br)ccc1Oc1ccccc1C,11.0,False
465,COc1cc(OC(F)F)c2cccc(I)c2c1,2.0,True
466,Oc1cccc(Br)c1C(F)(F)F,3.0,True
468,Cn1ccc(COc2ccccc2Br)c1,11.0,False
469,CC(C)(C)CCCCOc1ccccc1Br,11.0,False
470,CCCCN(CCOc1ccccc1I)Cc1ccccc1OC,11.0,False
471,CCOc1ccc2cccc(Br)c2c1,11.0,False
472,Fc1cccc(Br)c1F,1.0,True
473,COc1ccccc1Oc1c(Br)cccc1C(F)(F)F,11.0,False
474,Clc1cc(Br)ccc1I,2.0,True
5470,Cc1ccc(COc2ccccc2Br)cc1,2.0,True
476,COc1c(I)ccc(F)c1O,2.0,True
477,FC(F)(F)c1ccc(Oc2ccc(Oc3ccccc3Cl)cc2)c(Cl)c1,11.0,False
478,COc1c(I)cc2ccccc2c1C,11.0,False
4959,Ic1cccc2sc3ccccc3c12,7.0,True
480,Clc1nccc2c(I)cccc12,11.0,False
655,FC(F)(F)Oc1cccc(Nc2ncccc2I)c1,4.0,True
482,Cc1cc(C)c(Oc2ccccc2Br)c(C)c1C,3.0,True
484,FC(F)COc1cccc2c(I)cccc12,11.0,False
2996,CCCc1ccc(O)cc1Cl,2.0,True
486,FC(F)(F)c1ccccc1CCOc1ccccc1Oc1ccccc1I,11.0,False
487,CCCOc1cccc(-c2ccccc2Br)c1,11.0,False
488,Fc1ccnc(Br)c1OCCC1CCCCC1,11.0,False
489,CC(C)Oc1ccc(COc2ccccc2I)cc1,11.0,False
490,CC(C)Oc1c(F)cccc1Br,11.0,False
5236,Fc1c(Cl)cc(Cl)cc1Oc1ccccc1Br,7.0,True
3113,Cc1c(Cl)ccc(Oc2ccccc2I)c1C,2.0,True
493,CCCCOc1cccc(I)c1O,11.0,False
522,Fc1cc(Oc2ccc(Cl)cc2)ccc1Cl,4.0,True
495,Cc1ccc(C)c(CCCOc2ccccc2Br)c1,2.0,True
3248,Fc1c(Cl)ccc(Br)c1F,2.0,True
497,Cc1ccc(C)c(Br)c1,0.0,True
498,COc1cccc(COc2ccccc2Br)c1C(C)C,11.0,False
499,Ic1ccccc1OCCN1CCc2ccccc2C1,11.0,False
3535,Fc1cc(Cl)ccc1Oc1ccccc1Cl,1.0,True
501,CC(C)CCOc1ccccc1Br,3.0,True
4439,Oc1ccc(Cl)c(Cl)c1,2.0,True
503,CCOc1cccc(Br)c1Cl,11.0,False
5213,COc1c(C)ccc(COc2ccccc2Br)c1C,5.0,True
505,CCc1ccc(F)c(I)c1,1.0,True
506,Cc1c(Oc2ncccc2I)cccc1C(F)(F)F,11.0,False
508,N#Cc1ccc(Oc2ccccc2Br)cc1C(F)(F)F,1.0,True
509,Clc1cccc(COc2ccccc2Br)c1,11.0,False
1291,Fc1cccc(Cl)c1Cl,1.0,True
3089,Brc1ccccc1Oc1cccc(Oc2ccccc2)c1,2.0,True
1699,Clc1ccccc1Oc1cnccn1,8.0,True
514,COCCOc1cccc(Oc2ccccc2I)c1,11.0,False
3342,O=[N+]([O-])c1ccc(I)c(Cl)c1OC(F)(F)F,1.0,True
516,CC(=O)NCCCOc1ccccc1I,11.0,False
517,COc1ccc(Oc2ccccc2Br)cc1OC(C)C,11.0,False
518,Cc1ccc(N)n1CCOc1ccccc1Br,11.0,False
2209,COc1ccc(I)c(OC)c1,1.0,True
520,Clc1ccc(Br)c(OCc2sc(Cl)c3ccccc23)c1,11.0,False
521,CCC(C)(C)c1ccccc1Cl,5.0,True
523,CCCC(=O)c1ccccc1I,11.0,False
524,Ic1ccccc1OCc1cnccn1,11.0,False
3060,NCCCOc1ccccc1Br,0.0,True
526,Oc1ccc(COc2ccccc2Br)c(O)c1,2.0,True
5998,Brc1ccccc1OCC1CCCc2ccccc21,2.0,True
528,COc1ccc(COc2ccccc2Cl)c(C)c1C,11.0,False
529,CCOc1cc2ccccc2c(I)c1C,11.0,False
530,FC(F)COc1c(Br)cccc1C(F)(F)F,11.0,False
531,FC(F)(F)c1ccccc1Oc1cnccc1Br,3.0,True
532,COc1cccc(Br)c1OC1CCCC1,11.0,False
533,FCOc1cc(Br)c(Cl)c(I)c1,11.0,False
534,Cc1ccc(Oc2cccc(Cl)c2OCc2cccc(C)c2)cc1,11.0,False
535,Clc1cccc(CCOc2ccccc2Br)c1Cl,2.0,True
536,COc1cccc(I)c1OC1CCCCC1,11.0,False
537,CC(C)Oc1ccc(Br)c(OC(F)F)c1,11.0,False
538,[O-]c1cccc(Br)c1OC(F)(F)F,11.0,False
540,COc1ccccc1OCCOc1ccccc1Br,11.0,False
541,CC(C)(C)c1cc(Br)ccc1Oc1ccccc1Cl,11.0,False
543,CC(C)(C)c1cccc(I)c1OC(F)F,11.0,False
544,CCCCOc1ccc(OCCC)c(Oc2ccccc2Cl)c1,11.0,False
1200,CCOc1ccc(COc2ccccc2)cc1I,3.0,True
546,Clc1ccccc1Oc1cc2ccccc2cc1Cl,11.0,False
548,COc1ccc(I)c(OCC(F)F)c1N,11.0,False
2420,Fc1c(Cl)ccc(Cl)c1OC(F)F,3.0,True
550,Fc1ccc(OCc2ccccc2OCC(F)(F)F)c(I)c1,11.0,False
3387,COc1cccc(I)c1Cl,2.0,True
552,Cc1c(O)cccc1-c1ncccc1Cl,11.0,False
6113,Cc1c(Cl)cccc1CCOc1ccccc1Br,4.0,True
2262,CCOc1cc(Br)ccc1Br,1.0,True
555,O=[N+]([O-])c1ccc(CCOc2ccccc2Br)c(Cl)c1,11.0,False
556,CCOc1ccc(Cl)c(OCc2ccccc2OC)c1,11.0,False
557,FC(F)(F)CCCOc1c(Br)cccc1C(F)(F)F,11.0,False
559,CC1(COc2ccccc2Br)CCCCC1,1.0,True
560,COc1cc2cccnc2cc1I,2.0,True
561,CCC(F)(F)COc1ccccc1Br,11.0,False
1620,Cc1c(Cl)ccc(Br)c1-c1ccccc1,3.0,True
565,CCCCOc1cccc(OCc2ccccc2Br)c1,11.0,False
5200,COc1c(Cl)cccc1Cl,1.0,True
568,COc1c(Cl)ccc2c(N)cccc12,6.0,True
569,Clc1cccc(CCCOc2ccccc2Br)c1,11.0,False
571,CC1CCC(C)(C)CC1COc1ccccc1Br,11.0,False
2327,Cc1c(Br)cccc1OC(F)F,2.0,True
574,Nc1ccc(I)c([N+](=O)[O-])c1,2.0,True
576,CCC1(Cc2ccccc2)CC1COc1ccccc1I,11.0,False
577,COc1cccc(I)c1Oc1ccccc1OC(F)F,11.0,False
761,Fc1ccc(Cl)c(OC2CCCC2)c1F,2.0,True
4203,Cc1ccc(Oc2ccccc2Br)cc1F,1.0,True
581,FC(F)(F)c1ccc(Oc2ccccc2C(F)(F)F)c(Cl)c1,11.0,False
582,COCC(C)Oc1ccccc1Cl,11.0,False
583,Ic1ccccc1-c1ccc2sccc2c1,11.0,False
584,COc1ccccc1COc1c(Cl)cccc1[N+](=O)[O-],11.0,False
2935,FC(F)C(F)(F)Oc1cccc(-c2ccccc2I)c1,1.0,True
587,CCCCNc1c(Cl)cccc1I,11.0,False
588,FC(F)(F)Oc1ccc(I)c(OC(F)(F)F)c1,11.0,False
5069,Fc1cccc(CCOc2ccccc2Br)c1,1.0,True
590,CC(C)(C)c1cccc(Br)c1F,3.0,True
4061,COc1cccc(Cl)c1OC(F)F,2.0,True
592,Cc1c(Cl)cccc1Oc1ccccc1Br,3.0,True
593,CC(C)Oc1ccc(F)cc1Cl,11.0,False
594,COc1cc(OCC(F)(F)F)ccc1Br,11.0,False
596,CCOc1c(Br)cccc1COc1ccccc1,11.0,False
597,Brc1cncc2ccccc12,2.0,True
598,COc1cccc(Br)c1OCc1ccccc1,11.0,False
599,COc1c(Br)ccc(Cl)c1C,2.0,True
6063,N#Cc1cccc(I)c1OC(F)(F)F,2.0,True
601,CC(C)(C)Oc1ccccc1I,2.0,True
602,CCc1ccccc1COc1ccc(Br)c(OC)c1,11.0,False
603,Cc1c(I)cccc1Oc1ccc(O)cc1,11.0,False
604,Clc1ccc(I)c(Oc2ccccc2)c1,1.0,True
605,CC(CF)Oc1ccccc1I,11.0,False
607,Cc1cccc(I)c1OCC1(C)CCCC1,11.0,False
1359,CCc1cc(Cl)ccc1Oc1ccccc1Br,2.0,True
3877,Cc1cc(F)ccc1Oc1ccccc1Br,5.0,True
611,FC(F)(F)c1ccc(C(F)(F)F)c(CCOc2ccccc2Br)c1,11.0,False
612,Brc1cccc(Oc2ccccc2Br)c1,2.0,True
4475,Cc1c(N)cccc1Cl,1.0,True
615,Brc1ccc(I)c(Br)c1,2.0,True
719,Clc1cc(Cl)c2nccc(Cl)c2c1,2.0,True
618,CCCOc1cc(Oc2ccccc2I)ccc1OCC(F)(F)F,11.0,False
5956,CC(C)c1ccccc1Oc1ccccc1I,1.0,True
3138,Fc1ccc(OC(F)(F)F)cc1Br,1.0,True
621,Oc1cccc(Oc2ccccc2Cl)c1C(F)(F)F,11.0,False
3580,Fc1c(Cl)cnc2ccccc12,4.0,True
625,COc1c(O)cccc1Br,1.0,True
626,COc1cc(Br)c2ccccc2c1Cl,1.0,True
5083,COc1cc(Oc2ccccc2Br)ccc1OC(F)F,1.0,True
1302,COc1cccc(CCOc2ccccc2Br)c1,4.0,True
629,Cc1cccc(CCCOc2ccccc2Oc2ccccc2Cl)c1,3.0,True
4632,Fc1ccc(Br)c(Oc2ccccc2)c1,5.0,True
631,CCOc1cc(Oc2ccccc2)cc(Oc2ccccc2Br)c1,11.0,False
632,FCc1cccc(I)c1OCC(F)(F)F,11.0,False
633,CC(C)(C)Oc1c(F)cccc1Cl,11.0,False
635,Cc1cccc(CCOc2c(O)cccc2I)c1,11.0,False
1730,Clc1cccc(Oc2c(Cl)cccc2I)c1Cl,8.0,True
637,FC(F)Oc1ccccc1Oc1ncccc1I,11.0,False
5536,Fc1ccc(Oc2cccc(Cl)c2)cc1I,8.0,True
640,Clc1ccccc1N1CCCC1,2.0,True
641,COc1cccc(I)c1OCCC(F)(F)F,11.0,False
3125,Oc1ccc(Br)c(F)c1,1.0,True
1278,Fc1cccc(I)c1,0.0,True
645,O=[N+]([O-])c1cccc(Cl)c1O,0.0,True
646,CCc1c(OC)ccc(Cl)c1Cl,3.0,True
2223,COc1cccc(Br)c1,2.0,True
648,Ic1cccc(Nc2ccccc2)c1,5.0,True
649,CCCOc1cc(C(C)(C)C)ccc1I,11.0,False
650,Cc1ccc(F)c(Cl)c1Oc1ccccc1Br,1.0,True
652,Oc1cccc2cccc(I)c12,4.0,True
653,Cc1c(I)cccc1Cc1cccnc1,11.0,False
656,N#Cc1cccc(COc2ccccc2Cl)c1,11.0,False
4379,Brc1ccccc1OCCCCOc1ccccc1,2.0,True
660,Clc1ccccc1Oc1ccccc1-c1ccc(Cl)c2ccccc12,11.0,False
661,CCOc1cc(COc2cc(C(C)(C)CC)ccc2Cl)ccc1Cl,11.0,False
662,CCCOc1c(COc2ccccc2I)cccc1OCC(F)(F)F,11.0,False
663,Clc1cccc(Oc2cccc(I)c2Cl)c1,7.0,True
4968,Cc1c(F)ccc(F)c1Oc1ccccc1Br,2.0,True
665,Oc1ccc(Oc2ccccc2Br)c(C(F)(F)F)c1,11.0,False
671,FC(F)(F)Oc1cccc(Cl)c1OCC1CC1,11.0,False
672,CCCCOc1cc(OC(F)F)ccc1I,11.0,False
673,Oc1cccc(I)c1OCC(F)(F)F,11.0,False
5375,COc1cccc(CCCOc2ccccc2Br)c1OC,2.0,True
675,COCCOc1ccc(C)c(Oc2ccccc2Br)c1,11.0,False
676,Ic1ccncc1Oc1ccccc1,11.0,False
678,COc1ccc(Oc2ccccc2Br)c(O)c1,2.0,True
5184,Brc1ccccc1Oc1ccncc1,3.0,True
977,CCCCc1ccc(Oc2ccccc2Br)cc1,4.0,True
1493,COc1cc(O)c(OC)c(Br)c1,1.0,True
683,Clc1ccccc1I,1.0,True
684,FCCCOc1cccc(Br)c1Cl,11.0,False
685,CCOc1ccc(Oc2c(I)cccc2C(F)(F)F)nc1,11.0,False
5968,O=c1ccc(Oc2ccccc2Br)c[nH]1,4.0,True
4263,FC(F)(F)c1ccc(Oc2ccccc2I)cc1,2.0,True
688,CNCc1cc(F)ccc1Oc1ccccc1I,6.0,True
690,Fc1cc(Br)ccc1C(F)(F)Oc1ccccc1Br,11.0,False
4678,Cc1cc(Oc2ccccc2Br)cc(C(F)(F)F)c1,2.0,True
1077,Oc1cccc(Br)c1,2.0,True
916,Cc1cccc(C)c1Oc1ccccc1Br,3.0,True
3591,COc1c(N)cccc1Br,2.0,True
695,Nc1cccc(Cl)c1Oc1ccccc1OC(F)F,2.0,True
696,CC(C)Oc1ccc(COc2ccccc2I)cn1,11.0,False
698,Brc1ccc(COc2ccccc2Br)cc1,1.0,True
699,CCCCOc1cccc(Br)c1OCC,11.0,False
1138,Oc1cc(Cl)c(Cl)cc1Br,1.0,True
4119,N#Cc1c(F)ccc(Br)c1F,4.0,True
721,Clc1ccccc1-c1ccccc1,0.0,True
5471,Cc1c(Cl)ccc2ccccc12,2.0,True
3446,CCOc1c(Cl)cccc1[N+](=O)[O-],2.0,True
705,CCOc1ccc(Cl)c(OCC(C)C)c1,11.0,False
5618,COc1cccnc1Oc1ccccc1Br,3.0,True
707,Clc1ccccc1Oc1ccccc1OCCC1CCCCC1,11.0,False
708,Cc1ccc(Cl)c(Br)c1C,1.0,True
710,COc1cc(Oc2ccccc2Br)ccc1Br,3.0,True
711,FC(F)(F)COc1cccc2cc3cccc(Cl)c3cc12,11.0,False
712,FC(F)COc1cccc(Cl)c1OC(F)F,11.0,False
4641,Clc1cc(Br)c2cccnc2c1,3.0,True
715,CCC(C)(C)Oc1ccccc1Cl,2.0,True
716,CCCc1cccc(I)c1OC(C)C,11.0,False
717,CC1(c2cccc(I)c2F)CCCCC1,9.0,True
1026,Cc1c(O)cccc1Br,2.0,True
722,OCCCOc1cccc(C(F)(F)F)c1Oc1ccccc1I,11.0,False
2445,Cc1cc(Cl)cc(Oc2ccccc2Br)c1,3.0,True
2292,Brc1ccccc1Oc1ccccc1OCCC1CCCCCC1,2.0,True
3156,COc1cccc(COc2ccccc2Br)c1OC(C)C,2.0,True
728,CC(C)(C)c1cc(C(C)(C)C(F)(F)F)ccc1Oc1ccccc1Br,11.0,False
729,N#Cc1ccc(Oc2ccccc2I)cc1,1.0,True
2329,CCCOc1ccccc1-c1ccccc1I,2.0,True
731,CC(C)Oc1ccc(OC(F)F)cc1Br,11.0,False
733,CCCCOc1c(Cl)cccc1OCC,11.0,False
5809,Brc1ccccc1OCCCc1ccccc1,1.0,True
735,COc1ccc(Oc2ccccc2I)cc1OCC(F)F,11.0,False
3893,Clc1cc(Oc2ccccc2Cl)ccc1I,7.0,True
4727,FC(F)(F)c1ccc(Cl)cc1Oc1ccccc1Br,3.0,True
739,Cc1ccccc1Oc1ncccc1Br,11.0,False
740,Oc1ccc(Cl)c(C(F)(F)F)c1,1.0,True
741,CCOc1c(OC)ccc(Cl)c1OC,11.0,False
742,CCOc1ccc(C(F)(F)F)cc1Cl,11.0,False
744,CC(C)c1cccc(Br)c1OCCc1cccnc1,3.0,True
745,Cc1cccc2c(Br)cccc12,2.0,True
747,Ic1ccccc1Oc1ccccc1OC1CCCCC1,3.0,True
748,CC(C)Oc1ccc(C(C)(C)C)cc1I,11.0,False
3537,Cn1ccc2cccc(Cl)c21,1.0,True
751,CC(C)Oc1cc(Cl)ccc1I,2.0,True
752,COc1ccc(I)c(OC)c1O,2.0,True
3277,Clc1cc2ccccc2c(Cl)c1Cl,1.0,True
754,Fc1cccc(Cl)c1OC(F)F,2.0,True
755,COc1cc(C(C)C)ccc1I,3.0,True
756,COc1cc(Cl)ccc1Oc1cccc(Br)c1C,11.0,False
5394,Cc1cccc(C)c1CCOc1ccccc1Br,4.0,True
758,Clc1cc2ccccc2cc1Cl,1.0,True
803,COc1cc(Oc2ccccc2)ccc1Br,9.0,True
760,CCCCCCc1cccc(Cl)c1OC,11.0,False
762,Brc1ccccc1OCC1CCCCC1,11.0,False
763,CCC1(C)CCOc2c(Br)cccc21,11.0,False
765,Cc1cc(Cl)c2c(I)cccc2c1,11.0,False
768,CC(C)(C)COc1ccccc1I,2.0,True
769,FC(F)(F)c1cccc(Cl)c1NCCOc1ccccc1Oc1ccccc1I,11.0,False
770,FC(F)(F)c1cccc(I)c1C(F)(F)F,11.0,False
771,FC(F)(F)C(F)(F)c1ccc(Oc2ccccc2Br)cc1,11.0,False
772,CC(C)(C)c1ccc(COc2ccccc2Br)cc1F,11.0,False
773,Ic1cccc2c1ccc1ccccc12,2.0,True
3078,Clc1cccc2sccc12,2.0,True
775,COc1c(F)ccc(Br)c1OC,11.0,False
776,CC(C)c1ccc(Oc2ccccc2Br)c(C(F)(F)F)c1,11.0,False
2987,Fc1cccc(Oc2cc(Cl)ccc2Br)c1,2.0,True
4151,Cc1ccnc(Oc2ccccc2Br)c1,2.0,True
2204,Cc1c(O)ccc(Oc2ccccc2Br)c1C,1.0,True
780,FC(F)Oc1ccc(C(F)(F)F)c(Cl)c1,11.0,False
5269,COc1ccc(Cl)c(C(F)(F)F)c1,2.0,True
783,CCOc1cc(OC)ccc1I,2.0,True
785,CCCCOc1ccc(Oc2c(O)cccc2I)cc1,11.0,False
786,Fc1cc(CCOc2ccccc2Cl)cc(F)c1F,11.0,False
787,CC(C)(c1ccccc1)c1ccccc1Oc1ccccc1I,11.0,False
788,FC(F)(F)c1cccc(C(F)(F)F)c1Br,1.0,True
789,Fc1ccc(Cl)c(OCC2CCC2)c1,11.0,False
4737,N#Cc1cccc(F)c1Oc1ccccc1Br,2.0,True
791,Oc1c(F)cccc1I,1.0,True
792,CC(C)Oc1cc(O)ccc1I,11.0,False
793,FC(F)(F)c1ccccc1COc1cccc(Cl)c1Cl,11.0,False
794,CC(F)(F)c1ccc(Oc2ccccc2Cl)cc1,11.0,False
2822,Oc1ccc(Br)c(O)c1,1.0,True
797,CC(C)(C)c1cccc(COc2ccccc2Br)c1,11.0,False
798,CCOc1c(I)cccc1OC(C)C,11.0,False
3813,CCOc1ccc(Br)cc1Br,1.0,True
800,O=[N+]([O-])c1ccccc1Oc1cccc(Cl)c1Cl,11.0,False
802,Nc1ccc(Oc2ccccc2Br)cc1,1.0,True
804,CC(C)Oc1ccc2cccc(Br)c2c1,11.0,False
805,ClCCCOc1ccccc1Br,2.0,True
806,Cc1cccnc1Br,1.0,True
807,CCc1ccccc1Oc1ccc(Cl)cc1Cl,4.0,True
2593,CC(F)COc1ccc(Br)c2ccccc12,6.0,True
3943,Oc1ccccc1-c1ncccc1Br,4.0,True
3676,Ic1cnccc1COc1ccccc1,3.0,True
814,CCOc1ccc(CCOc2ccccc2Cl)cc1,11.0,False
815,COc1cccc(Br)c1OCc1cccc(C)c1C,11.0,False
1221,Clc1ccc(Oc2ccccc2Br)cc1Cl,3.0,True
817,Oc1ccc(OCC=Cc2cccc(F)c2)c(Oc2ccccc2Br)c1,11.0,False
818,CCOc1ccc(Cl)cc1I,0.0,True
819,Fc1ccc2c(I)cccc2c1,2.0,True
820,N#Cc1cccc(Oc2ccccc2Br)c1,3.0,True
821,COc1ccc(Br)c(C)c1,3.0,True
5522,FC(F)(F)c1ccc(I)c(Cl)c1Cl,1.0,True
2043,O=c1[nH]cccc1Cl,1.0,True
828,Ic1ncnc2ccccc12,11.0,False
829,FC(F)(F)c1cc(Cl)c(Cl)c(Br)c1,2.0,True
830,COc1ccc(CCCOc2ccccc2I)cc1OC,11.0,False
831,COc1ccc(OC(F)F)cc1I,11.0,False
834,CC1(COc2ccc(Br)c(Cl)c2)CC1,11.0,False
835,FC(F)(F)Oc1ccc(I)c(Br)c1,1.0,True
836,COc1c(Cl)cccc1OC(C)C,11.0,False
837,CCOc1cc2ccccc2cc1Br,11.0,False
838,COc1c(I)cccc1C1CC1,11.0,False
839,CCc1cccc(Br)c1O,2.0,True
840,CC(C)c1cccc(Br)c1OCc1cccnc1,11.0,False
841,CCOc1c(Cl)cccc1OCC1CCC1,11.0,False
842,Clc1ccnc2c(Cl)cccc12,2.0,True
845,Clc1cccc2cccc(I)c12,3.0,True
846,O=c1cc(O)c(Oc2ccccc2Cl)n[nH]1,11.0,False
4267,CC(C)(C)CCOc1ccccc1Br,1.0,True
848,CCOc1ccc(C)c(COc2ccc3c(Br)cccc3c2)c1,11.0,False
849,Oc1cccc(Cl)c1Br,1.0,True
850,CCCOc1cc(Cl)ccc1Br,2.0,True
852,CCCCOc1cc(OCCOCC)ccc1Br,11.0,False
853,Cc1c(Br)cccc1I,3.0,True
854,Cc1ncccc1Cl,2.0,True
855,Fc1ccc(C(F)(F)F)c(Oc2ccccc2Br)c1,11.0,False
972,Cc1ccc(Cl)c(C)c1Oc1ccccc1Br,3.0,True
858,CCC(C)(CC)Oc1ccccc1Cl,11.0,False
859,CC(C)Oc1cc(Cl)c(F)cc1Br,11.0,False
2974,CCOc1cc(Cl)ccc1Br,1.0,True
2827,Clc1cccc(-c2ccccc2Cl)c1,1.0,True
862,CCCOc1cccc(Br)c1OCC,11.0,False
863,Cc1ccc(Oc2ccccc2I)c(C)c1[N+](=O)[O-],2.0,True
5527,Fc1ccc(Oc2ccccc2Br)cc1Cl,1.0,True
865,Clc1ccccc1Oc1cncc2ccccc12,11.0,False
866,Fc1cc(Oc2ccccc2)ccc1Cl,1.0,True
867,COc1cc(OCC(C)C)ccc1Br,11.0,False
4763,Clc1ccc(Oc2cc(Cl)ccc2Cl)cc1,8.0,True
870,Clc1ccc(COc2ccccc2Br)c(Cl)c1,1.0,True
871,Clc1ccccc1OCc1ccncc1,11.0,False
872,CC(Oc1ccccc1Br)c1ccccc1,2.0,True
2715,Cc1cccc(Br)c1OCc1ccccc1,1.0,True
874,Ic1ccccc1Oc1ccc(Oc2ccccc2)c(-c2ccccc2)c1,11.0,False
876,FCCCOc1cccc(Oc2ccccc2I)c1,11.0,False
2924,Clc1cc(I)c(Oc2ccccc2)cc1Cl,7.0,True
4103,COc1ccc(I)c(OC)c1C,1.0,True
880,Fc1c(Br)cccc1Br,2.0,True
5852,Clc1ccccc1Oc1cccnc1,1.0,True
882,COc1cc(OCC(C)(C)C)ccc1I,11.0,False
883,COc1cccc(OC)c1COc1ccccc1Br,11.0,False
885,Cc1cccc(CF)c1COc1ccccc1Br,11.0,False
887,FC(F)Oc1ccc2cccc(Cl)c2c1,11.0,False
1714,Brc1ccccc1Oc1csc2ccccc12,2.0,True
889,COc1cccc(Cl)c1OC(C)C,11.0,False
3510,COc1ccc(OCc2cccc(Cl)c2)cc1Br,2.0,True
3682,COc1nccc(Cl)c1OC,1.0,True
892,CCOCCOc1ccccc1I,3.0,True
2096,O=C(c1ccccc1Cl)c1ccccc1Br,1.0,True
894,COc1ccccc1-c1c(Br)cccc1C(F)(F)F,11.0,False
896,COc1ccc(I)c(OCC2CCCCC2)c1,11.0,False
897,COc1c(Br)cccc1-c1ccccc1C(F)(F)F,11.0,False
898,Clc1ccccc1Oc1ccccc1Sc1ccccc1,11.0,False
899,Fc1cc(F)cc(COc2ccccc2Br)c1,6.0,True
2701,Oc1c(I)cccc1C(F)(F)F,2.0,True
902,COc1cccc(Br)c1OC(F)(F)F,2.0,True
903,Brc1cccc(Br)c1Oc1ccccc1,3.0,True
3358,FCCOc1ccccc1Br,1.0,True
905,CC(C)CCOc1cccc(I)c1C(F)(F)F,11.0,False
906,Fc1ccc(Cl)cc1I,2.0,True
908,FC(F)Oc1cccc(C(F)(F)F)c1Oc1ccccc1I,11.0,False
909,Ic1ccccc1OCc1ccccn1,11.0,False
911,FC(F)(F)c1ccc(Cl)cc1COc1ccccc1Cl,11.0,False
913,Clc1ccc(CC2(COc3ccccc3I)CCCCC2)c(Cl)c1,11.0,False
914,Cc1cccc(I)c1C(C)(C)C,5.0,True
915,CCCOc1c(Br)cccc1OCC,11.0,False
917,CC(C)(C)C(Cc1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1I,11.0,False
4004,Cc1ccc(COc2ccccc2Br)c(C)c1,1.0,True
920,Cc1c(F)cccc1Oc1ccccc1Br,2.0,True
5357,Cc1c(O)c(Br)cc2ccccc12,3.0,True
4504,CC(C)COc1ccccc1Br,1.0,True
6049,Oc1ccc2ccccc2c1Cl,1.0,True
926,FC(F)(F)COc1cc(Cl)ccc1Cl,11.0,False
3921,Oc1ccc(COc2ccccc2Br)cc1,3.0,True
4477,O=[N+]([O-])c1cccc(Cl)c1OC(F)F,1.0,True
931,Fc1c(Cl)cccc1I,0.0,True
932,CCC(O)(CC(F)(F)F)C(=O)c1ccccc1I,11.0,False
4918,FC(F)(F)c1cccc(COc2ccc(Cl)cc2Cl)c1,1.0,True
2144,CCc1ccccc1Cl,0.0,True
937,Cc1ccc(C(C)(C)C)c(Oc2ccccc2Br)c1,6.0,True
938,Clc1cccc(COc2ccc(I)c3ccccc23)c1Cl,11.0,False
939,Clc1ccccc1-c1ccccc1Br,1.0,True
940,CCC(Oc1cc(O)ccc1Cl)c1cccc(OC)c1OC,11.0,False
2732,Clc1nccc(Br)c1Cl,2.0,True
944,CCOc1ccc(O)c(-c2ccccc2I)c1,11.0,False
945,FC(F)(F)c1cncc(Cl)c1Br,1.0,True
3756,Cc1cccc(Oc2ccccc2Cl)c1,1.0,True
948,N#Cc1ncccc1I,11.0,False
951,CCOc1cccc(Cl)c1OCC1CCCC1,11.0,False
952,Brc1ccccc1OCC1CC1,11.0,False
953,Fc1ccc(CCCOc2ccccc2Cl)cc1,11.0,False
955,Cc1c(Cl)ccc(F)c1O,2.0,True
956,CCCCOc1ccc(Oc2ccccc2Br)cc1OCC,11.0,False
6130,CCOc1cc(C)ccc1I,0.0,True
3673,Cc1nccc(F)c1Oc1ccccc1Br,4.0,True
960,CCc1ccc(-c2ccccc2I)cc1,2.0,True
961,FC(F)(F)c1ccc2cccc(Br)c2c1,3.0,True
963,CC(C)(C)Oc1ccccc1-c1ccc(Oc2ccccc2Br)cc1,11.0,False
3411,Nc1cc(F)ccc1I,1.0,True
966,CC(C)(C)c1ccccc1Nc1ccccc1Oc1ccccc1I,11.0,False
969,Clc1ccc2ccccc2c1OCc1ccccc1,11.0,False
970,FC(F)(F)c1c(Cl)cccc1Br,2.0,True
1981,Clc1cccc(Oc2ncccc2Cl)c1,2.0,True
976,Clc1ccccc1OCCc1ccsc1,11.0,False
978,FC(F)(F)Oc1ccc(Cl)cc1Br,2.0,True
979,CCCOc1c(Br)cccc1I,2.0,True
1232,FC(F)(F)c1cccc(CCOc2ccccc2Br)c1,5.0,True
2040,Oc1ccc2c(Cl)cccc2c1,2.0,True
2147,Fc1ccc(Br)c(C(F)(F)F)c1,1.0,True
984,FCOc1ccc(OC(F)F)c(I)c1,11.0,False
985,COc1cccc(Cl)c1Oc1ccccc1Cl,11.0,False
986,CCCCOc1c(I)cccc1OC(F)F,11.0,False
2910,Fc1ccc(COc2ccccc2Br)cc1,1.0,True
988,COc1cccc(I)c1OCCCc1ccc(Cl)cc1,11.0,False
989,Ic1ccccc1OCCC1CCCCC1,11.0,False
990,CCCOc1c(Br)ccc(OC)c1C,11.0,False
5043,Oc1cc(F)ccc1Oc1ccccc1Br,2.0,True
994,Cc1c(Cl)cccc1COc1ccccc1Br,11.0,False
3424,Brc1ccccc1OCC1CCCC1,3.0,True
996,COc1c(F)cc(F)cc1Cl,1.0,True
997,CCCCOc1c(Cl)ccc2ccccc12,11.0,False
2226,Clc1ccc(COc2ccccc2Br)cc1Cl,1.0,True
